episode,mean_loss,mean_td_error,mean_q_value,mean_entropy,mean_grad_norm,mean_param_change
41,4.239712068667779,1.1590116574214056,29.485578536987305,0.2613084207360561,23.526713093904487,0.033005377710598374
42,4.405135322700847,1.1033982544234304,30.090268655256793,0.2625276164123506,18.16563576310105,0.024519851836816698
43,4.976040767085168,1.1041236827450414,31.49174610260994,0.2553661883838715,22.842100624206463,0.0302911694487712
44,4.742802432523324,1.110841657106693,32.537988717739395,0.2699422607055077,24.504880257291685,0.026226173332393545
45,5.03659650573024,1.134699775113,33.772406613385236,0.2659819694580855,29.067714024252055,0.03372934959978383
46,5.639858537250095,1.196741647190518,33.39647727542453,0.2385837725467152,24.809027273805945,0.03369079968077441
47,5.2363560909316655,1.1486053665479024,35.30586678641183,0.24503791083892187,27.765915608838483,0.025482037016831514
48,4.833959192037582,1.1573573521205358,36.18488039289202,0.22069494532687323,30.821028612318116,0.027488458116666177
49,7.474448751000797,1.4563074111938477,36.21513209623449,0.2137272182632895,39.38577034191761,0.03898662224579531
50,5.461299369209691,1.3911546155026084,37.84584587498715,0.22569882399157473,47.11989700514134,0.039816753832778155
51,7.7573337398077316,1.2720723661937212,40.111712857296595,0.22414642415548625,28.32241883123455,0.023062410849843368
52,8.092065126665178,1.3411819242662,40.88195037841797,0.22194226422617513,42.89511317840899,0.03582004159741244
53,10.870468027451459,1.5613415732103235,41.71221699434168,0.21061730823096106,38.84296919570314,0.03625992299868944
54,12.653972975413005,1.5968508124351501,43.04538921780056,0.19646685587035284,38.2578410481273,0.03348266477725606
55,13.182543067371144,1.6690902990453385,44.81198591344497,0.1741152765119777,49.36268933287709,0.03520196119970359
56,11.489168172658877,1.6421822309494019,45.474562977635586,0.1686071207703546,48.139063171585605,0.03763046450235995
57,9.423307199409043,1.5435515132503232,46.7380820011747,0.18097886227179263,44.97908619180908,0.03436600645758358
58,11.528006674813442,1.6844232668642138,48.01310986378154,0.17529227841095846,55.81897942095409,0.034777819480759184
59,12.085838794708252,1.7838189162706073,47.67015296534488,0.16551991865823143,55.41886124498109,0.037283790829068054
60,12.481528847904528,1.7403023626844762,50.90168632895259,0.17235488154120365,54.521091628614926,0.03520040322758597
61,8.295252169095553,1.6398127977664654,51.574130072960486,0.1674079423913589,49.5974138247357,0.031515984393920435
62,11.814804438886972,1.8363893566460445,53.275480073073815,0.1699469929625248,56.204273131360495,0.027477128002147754
63,12.516584434007344,1.9709382370898598,54.8453359101948,0.16814419078199486,70.2469019488929,0.03331359248106418
64,14.572481647685722,1.968668904569414,56.515464040968155,0.17870502615416492,55.72187616461917,0.027284878818993528
65,12.248904534748622,1.8627596433673586,57.79345028741019,0.18278173450380564,59.10723170948114,0.025148488952191714
66,12.349574438730876,2.0640937725702924,58.46101608276367,0.17707086503505706,94.79208543163654,0.036816422112494605
67,17.1519033908844,2.1083474821514554,60.31633758544922,0.18100042889515558,84.46332958007154,0.03267331991068506
68,17.166202063560487,2.1097772479057313,61.191247100830076,0.16812021762132645,70.81620334543601,0.028958246649987526
69,13.01156389415264,1.9782350838184357,64.48843536376953,0.18333513718098401,70.31131831309263,0.026535776446066296
70,18.008061930781505,2.2125843773122695,65.56949687394939,0.18425793958003403,85.54898992374504,0.027741578192195176
71,15.91434450836869,2.154592676205678,67.58795588725322,0.18150691506830421,81.39779047069801,0.030066211188391794
72,16.84532199156912,2.2414083355351497,67.89082942761873,0.17250745218051108,83.18057716573442,0.0364659446508288
73,17.408380284028894,2.4184988456613876,70.26382625804229,0.17909285075524273,88.4580468399162,0.032750197972710934
74,16.008945928679573,2.3861953814824424,70.5494327545166,0.1797429604662789,111.87879700411875,0.03507472185692973
75,27.76170470497825,2.6818959929726343,71.9656157060103,0.1790407435460524,123.38432507820136,0.037784420805583335
76,21.43326638355728,2.506369152344948,72.86452143645484,0.1828705462172997,111.1713509844831,0.03254097285438103
77,18.296179717001706,2.340874116057935,73.83399897036345,0.1940644193926583,83.70376911378762,0.025695916378662163
78,16.979321552196723,2.2119365056771882,75.44571522018673,0.19251697584596603,89.02095960681046,0.025794123712388563
79,18.131238277141865,2.2975217745854306,76.34964928260216,0.1995491053049381,101.89548393467415,0.03243390356818207
80,18.73276806611281,2.37632217498926,76.38689334575946,0.18542730785333195,102.37274445428758,0.02640744187876049
81,22.9706046606365,2.512659161969235,77.74761729993318,0.18648914969281147,110.33796349373965,0.026164621103493647
82,16.64299099644025,2.293717664976915,79.78957843780518,0.18403783300891519,99.86573377141862,0.026155801329535124
83,16.866595848186595,2.3947463228895858,81.69794897131018,0.18163239714261648,99.76930719867079,0.023486432269555463
84,24.219355401538667,2.5266409587292444,84.07445771353585,0.18014674571653208,129.2004460568975,0.026978741372912077
85,20.88708131871325,2.4311706132077155,84.99513829008062,0.1701808139047724,116.04902942339439,0.025226175364666852
86,23.763067230582237,2.4963715963065622,86.40414257049561,0.18757463824003934,117.79170990962207,0.024345028024272953
87,23.225349052135762,2.485203110254728,86.84214107806866,0.1917639384476038,113.38869865972674,0.02190625468077708
88,27.202443564379656,2.4422639431776823,88.00063437002676,0.20056483811802334,137.37413542851854,0.02305089351824192
89,24.26788581243836,2.4706345053002385,88.4991229973217,0.19160197571952745,125.37439757798053,0.02471746796424723
90,20.219538907210033,2.3513392359018326,90.06763331095378,0.18612813825408617,117.25802099632976,0.021905843226236756
91,25.028001775836,2.450083642902941,91.95255347525719,0.18553069108488537,123.49423374905268,0.021748617283004486
92,22.576387119293212,2.4833324273427326,92.51397298177083,0.19041989147663116,126.4219217222321,0.022019222818067438
93,25.980025982856752,2.56795474588871,92.50676078796387,0.17016441356390716,145.10323692285291,0.024708435823033385
94,27.327178591773624,2.4968045893169584,94.74074082147507,0.17525979628165564,136.63882896884277,0.02289143381861574
95,26.547644803553453,2.5533197544239186,93.9014099497854,0.16092840113021709,126.37367624667272,0.01867834577337021
96,24.926815795898438,2.5699732065200807,94.50574188232422,0.15813320502638817,120.32657865174245,0.0193759375867462
97,24.894602133303273,2.547976394088901,94.70843389082928,0.17042922745553815,137.22244558534493,0.022663603250572976
98,25.00506040399725,2.5340653852982955,96.45729453346947,0.19196051636880093,138.1001558530653,0.019928553384962456
99,21.432261100629482,2.3778639493919,97.61725900231338,0.20781975357634266,129.32306029179276,0.019298342900701735
100,23.748881987163,2.487962450299944,98.25530079432896,0.20638576256377356,132.64958253818165,0.020401981291371305
101,19.060619162989187,2.3115006056460707,100.11499274956002,0.21191846079878754,135.6436525834897,0.021522286213830046
102,19.441991340030324,2.311327002265237,99.67585893110795,0.20494995537129315,131.6471447305569,0.01831738323855199
103,26.317088752116973,2.398101185131999,102.0570525382329,0.22050729220353285,160.27921599693,0.024321024048353155
104,19.03539294666714,2.220289488633474,102.28747516208225,0.22582460029257667,146.02536965326556,0.019661170057727814
105,28.947504563765094,2.4140152389352973,103.5957953713157,0.2351867692037062,151.62185705288644,0.021762828868019297
106,17.377354925805395,2.1392583205149722,103.94048435085422,0.2305167345227776,125.77738229481832,0.01752535739500523
107,25.04944543118747,2.469034581814172,104.148845600632,0.2281527724468483,160.5342386665242,0.02416249538679384
108,19.261960596651644,2.2320759393073417,105.97496520721161,0.22863116618749257,139.43582267467437,0.020295957445857226
109,24.572941064834595,2.377541720867157,107.90468279520671,0.22965047508478165,177.14185702931067,0.022802141917247953
110,18.073905651385967,2.2546320740993204,107.64972334641676,0.22545805458839124,165.82867536103197,0.021205193724990308
111,26.343524482812775,2.3999667274817993,107.33456566628445,0.23563826954766606,156.11157303330154,0.019902702830976136
112,30.70652549211369,2.389914776003638,108.2565346651299,0.24869876580182895,191.02655669169388,0.02648899619018708
113,21.852682748862676,2.274133677142007,109.13552970886231,0.23337823823094367,165.02129946601076,0.023358732496357244
114,25.928748233898265,2.3831535094493144,109.35427918305268,0.21911940945161357,154.89703136094698,0.030029862231695147
115,21.969496296673285,2.3999222226259187,108.57709819514577,0.22759044606511186,163.91758876909984,0.024312377291092004
116,27.010953472506614,2.449329956885307,108.80691897484564,0.23119461728680518,164.42565380092717,0.023960776573104255
117,36.60723114013672,2.555110372029818,110.30615997314453,0.23052144623719728,181.35181161628645,0.0250305495139077
118,22.748954344879497,2.2459152774377302,111.60592790083452,0.23597963560711255,154.58117192132002,0.01972427999914408
119,24.743789020038786,2.383156394201612,110.1406738039047,0.23481405963973392,169.65717148377735,0.023210377839168076
120,26.617307030636333,2.506242404813352,110.18069607278575,0.22480444934057153,185.7169734160801,0.022071338516660145
121,27.443367199159006,2.4027643959287186,109.47716468488666,0.20312593279170318,176.9118976878923,0.02151740927441619
122,25.377952085782404,2.424260224381538,110.95729639758802,0.20904897908641867,177.8942042879763,0.02034582592750943
123,20.65474929691346,2.2383862980141127,112.46388074386218,0.22372569611742477,149.61956917945244,0.01986740400254524
124,28.650580172240733,2.370213872939348,113.7158570766449,0.24827113328501582,187.62668605068944,0.021543169878245658
125,28.68852541764577,2.3725832811991374,113.04651880900064,0.2670111613472303,197.06375727831258,0.020537633382413104
126,24.836618432064647,2.2347979035574137,113.95195424188044,0.2811470399658704,183.5162928916968,0.019304736165584323
127,24.918781510791423,2.161937006512044,114.10114961233198,0.2839419689515363,179.94079090505096,0.019692999660584146
128,28.97526809426605,2.2811825529473726,114.61852527055584,0.2873288827027128,203.23421847771192,0.02252154637365696
129,15.891165559942072,1.9785977818749168,115.25684634121981,0.2841926271265203,150.70510326355944,0.01617782877719046
130,30.325397984456206,2.212300248065237,115.8109628709696,0.289127151087179,200.4152624018293,0.019793917556824983
131,30.069235854520056,2.3183952291568595,115.40639276561623,0.26691489546241876,210.89573765143868,0.022763513487816616
132,23.648192828042166,2.0380727098101663,115.978100222633,0.2535536740507398,176.37982051991608,0.018240845378376634
133,31.936185415198164,2.2610589171328197,117.40091119161467,0.2506350682276051,222.44059089421893,0.02239298295839117
134,22.867770830790203,2.128004805246989,116.21550598144532,0.2683414399623871,194.78203995400608,0.018090137225077883
135,27.512921392917633,2.1670946180820465,118.18122588263617,0.25175970958338845,194.34645223861776,0.022538959435938994
136,21.214978600860736,2.0681571894829425,118.45170264287826,0.23490282264324502,177.59285337423273,0.02013810549694175
137,18.05968451499939,2.1113327503204347,116.17020568847656,0.2537313178181648,153.19167875325078,0.017216511701966582
138,33.899909265579716,2.4551522154961862,119.72766125586725,0.2693579528600939,222.64815549047754,0.023639387896379007
139,24.684406757354736,2.1965361563097527,119.39432224305737,0.24574096763835235,191.72562547300475,0.02001365260007644
140,27.95983166572375,2.183997554656787,120.31241059914613,0.26095973681180906,218.64341666603156,0.020639761523251008
141,21.822251254862007,2.0351643074642527,121.66999574141069,0.2648002268238501,194.9652363617468,0.01826777848908602
142,31.108013125828336,2.3350638673419044,121.5032254173642,0.2718780098926453,227.2900194859128,0.02189207465771289
143,24.72567884127299,2.3315600057442984,120.81699244181316,0.2951563944419225,198.00014312459976,0.01981528716533831
144,32.92498319540451,2.3181728925277936,121.80929235202163,0.29069138874313727,240.9164669895979,0.022294542030732764
145,30.344170396978203,2.1452212550423364,123.73828610506925,0.279974871061065,195.3479737671223,0.017207608544993494
146,36.90629708665049,2.4408018375054383,123.35301534538596,0.2981642447730415,254.23625750006636,0.021780515300308965
147,23.96930995320839,2.096894052615644,124.03573958562139,0.30700399561312425,187.73997780151603,0.018326614006526607
148,37.085830796149466,2.4200064751409713,123.9196431559901,0.30390910179384295,240.96810810129506,0.021493905426898545
149,32.66585865563261,2.3017515879191324,124.54850280213499,0.32133864705077186,234.89273680477302,0.020888224601835117
150,39.24435231089592,2.390657448593308,124.05885393479291,0.32117606414591565,258.7806080296076,0.02279112684024569
151,22.56487021948162,2.113198251473276,121.55669555664062,0.3151284808391019,199.3086348870184,0.018308244129081958
152,31.29865557713942,2.2005732731385663,123.27868915904652,0.29871713668107985,229.00862964167106,0.020391624584223198
153,46.665353652409145,2.5459375245230538,120.39332340785435,0.309071832043784,293.36313726863165,0.023454513228564774
154,24.18123831699804,2.1639886320251778,122.29476606231376,0.3182692202096133,205.11792146907422,0.01859905253291381
155,26.76788919720768,2.069005638360977,121.67675636228451,0.32830285865905856,209.63544907060262,0.01773959194818754
156,41.19467201419905,2.317405892353432,122.98361475327435,0.31305479243689893,253.30204385847694,0.02052185215034207
157,60.1468423306942,2.993690346678098,122.30363512039185,0.32223092423131067,416.5181942505292,0.030647028368903113
158,29.96805063135484,2.1068717276348785,120.82202094582951,0.3043290988487356,212.20771497831373,0.018238475980199752
159,21.66314330467811,2.292449483504662,119.2923806997446,0.27551436309631055,210.4033532518214,0.02148413921968292
160,27.47847424613105,2.2226259469985963,120.41452857123481,0.23947680758105383,202.29764108733272,0.017828789509569815
161,8.911219549179076,1.908648673693339,122.41052042643229,0.18670159180959064,136.19122459494415,0.015350914304568546
162,32.50796673748944,2.177885596816604,121.80910904343064,0.24698101326420502,222.41541263382862,0.018850012892670142
163,34.055090722784534,2.2471066312452335,122.39703760737866,0.23524363873015464,256.52590547804857,0.021036782382676388
164,49.63953803834461,2.7795983269101097,122.70620800199963,0.22375395787613733,308.0419396321601,0.028160922970386013
165,30.035555965760175,2.250466732417836,122.54298041848575,0.1499175867613624,228.04150865544736,0.02102889216294116
166,32.615426348315346,2.2833938311647484,122.98010882624874,0.1904684674270727,234.9927072091421,0.01977764785993319
167,30.683015532218494,2.214739304322463,122.56486195784349,0.15764011793698257,227.46253670495798,0.018665130445668206
168,37.82843219370082,2.516005412391994,123.02016050919242,0.16644274659346844,290.80012254651865,0.02518103010465749
169,59.69230948961698,2.4068313286854672,124.3658189039964,0.19950343840397322,247.32301233220736,0.020338098779141736
170,28.5718725340082,2.1487812777178004,124.24434136906895,0.2712012214944997,224.52391628276536,0.01875697565786351
171,54.83780138309185,2.4326461461874156,123.4860358605018,0.311888745197883,252.19840533388617,0.019003873482810515
172,40.87655474938138,2.3965223767388033,123.67154892397599,0.2844287230515144,281.00896983658976,0.02185101269436729
173,18.073854294690218,2.032549663023515,126.83779560435902,0.2956661446528001,172.04611959455863,0.016345599201164324
174,30.86359862600054,2.2769676991871424,125.33297576904297,0.29823546963078634,255.87943919574266,0.02124646254787129
175,31.87011580292238,2.3492252137682854,125.13018952815905,0.2695499376966319,275.1500595424307,0.022989958384325437
176,28.940370579769738,2.2148669380890698,126.3776701274671,0.2858829625343022,248.00102121830255,0.01859281021026483
177,37.67771429281969,2.215343026014475,126.73838160588191,0.21426517917559698,225.0769174864454,0.018800093376267788
178,35.047303510515874,2.2907708119810297,125.69837300161298,0.2972396206989717,254.96193048758906,0.019647248389405948
179,45.103548829372116,2.470965958558596,127.41636716402493,0.3075263672150098,321.1509031100438,0.02020241519231406
180,29.813969985131294,2.2594258842929715,125.29897025323683,0.3249479762969478,233.89352867032878,0.0184611302371963
181,32.19307842020129,2.2221109349219526,127.16835347159964,0.318935115806392,253.59584508746678,0.018129707125791497
182,28.380779926593487,2.2523470520973206,128.42134974553034,0.31170627073599744,255.06966506040578,0.019646260056761008
183,32.17435141801834,2.3123803830146787,126.80377586364746,0.31203626081347463,250.99116851189123,0.019463353667873103
184,35.340732769532636,2.1925405462582908,128.34811135494348,0.3328441654642423,253.86276981470075,0.018310476280616196
185,29.47809613834728,2.1151348135688086,129.53493118286133,0.3423635146834634,192.00425630546954,0.017406328611300505
186,38.525698296229045,2.4200507561365763,129.05244216918945,0.3202044943968455,276.92236730012536,0.021163589327202744
187,19.85452780193753,1.917258456018236,128.0178688897027,0.350196984079149,187.86901478945097,0.014910530488463903
188,30.597851465230654,2.142443958171073,129.00624217063273,0.33442154080949277,242.88001312104598,0.01822462907700007
189,26.333937394186623,2.0515028003583917,129.6598808407166,0.33687184612059223,226.69474103657734,0.016966700487239018
190,39.579060344696046,2.375855622291565,130.14916982014975,0.31022353013356524,309.37286426866126,0.021865481051939913
191,41.3908973685256,2.2281061776049502,129.24473626763972,0.3038364083648802,275.1408685838336,0.019672623251776922
192,28.950276374816895,2.3889515941793267,128.63878839666194,0.28657834096388385,215.07078781719846,0.02379894852653269
193,37.44628108387262,2.3773841820132566,129.13418313147318,0.30371641184032805,306.0273907833854,0.02140653821207807
194,41.810694722568286,2.4685209042885723,131.6121727438534,0.2779374683604521,285.5898774954735,0.021481594304892635
195,38.793243778695306,2.3964852523460665,131.21712686003542,0.3016944724878819,323.8240206051749,0.021372336502870255
196,31.591911008026425,2.2355420226292892,133.27109146118164,0.29127310823328445,276.7034508957104,0.019218972249489742
197,23.982091760635377,2.0954635190963744,131.46115844726563,0.26638419449329376,211.93653092721345,0.014906472352497037
198,37.01907558166064,2.3723755075381354,134.1017066662128,0.27901387547071166,317.34891386935453,0.020497836015868402
199,22.347604625019027,2.0955981236917003,136.23696663938924,0.30268903481371606,250.08357895558606,0.016444834008065505
200,54.95102105969968,2.8189383175062095,135.26437958427098,0.27033936151343846,402.38301318792503,0.02317121890991688
201,45.12070506466322,2.4962607434958466,135.43318548281331,0.2734025439693908,336.3545586671824,0.019269362646992923
202,37.9760931343944,2.3581720231859773,134.93214204576282,0.26517943761966845,329.96688338801783,0.019506258570874877
203,32.36924615624833,2.1671959406709016,135.58913531368725,0.2954305055206769,291.11296703913894,0.01565793005113784
204,28.48637340102397,2.1726653945278116,135.37261694249972,0.272212501982568,283.0013583829123,0.019948953601524155
205,31.72517240818809,2.2732110149720137,135.5953004276051,0.26331646214513216,329.89747597241103,0.01948668518652662
206,17.70273333787918,2.0899137258529663,135.54816118876138,0.2210445242623488,255.17481160823866,0.01959387904131578
207,27.56118622615183,2.1577890279481737,136.27227711849076,0.21902810825075178,296.0951925819678,0.01796295003592915
208,33.42095393690952,2.2078925243643828,136.65198779438816,0.2313338033681692,302.77574493167253,0.018000147876619552
209,35.39774282819274,2.3628151251401515,138.15146385589776,0.24170514260757867,342.552996810735,0.020067451741246013
210,37.38882873608516,2.3708429749195394,139.15888908581857,0.24608749113021752,373.51928267193045,0.018335652613961195
211,32.59358373586682,2.302002170811529,138.80127970377603,0.236153746428697,358.5493137791839,0.01834542788447183
212,31.700113951743067,2.2941293091207116,139.04228461205543,0.21692224138683372,347.9015311194038,0.01933144328546858
213,44.498317608466515,2.2622387959406924,140.0387221116286,0.2326877461029933,354.6939114036071,0.016674754150192414
214,23.50819088255658,2.0764165319064083,139.81441851223215,0.21510982036809712,278.68206418613585,0.01682159051082733
215,32.32732139693366,2.1869479616483054,137.60389370388455,0.19139710068702698,309.10713178093033,0.019655513865590855
216,33.476689923341105,2.370395915523456,140.6475124480618,0.19872017788469412,366.4711063061597,0.020617894380495067
217,29.888810221780865,2.2835401392623083,142.82117293185036,0.20574664989573843,328.40805224605623,0.018575677982791843
218,17.241517480214437,2.096799119313558,140.20179341634113,0.20415957570075988,247.13703184459055,0.014871202235776428
219,24.932602991376605,2.195533771174295,145.87716838291712,0.17638848147221975,304.78659253006333,0.017993001030391722
220,31.558476107120512,2.345421700080236,147.4003412882487,0.16280984977881113,390.19979753746503,0.019790433888043312
221,25.513615848399976,2.1095017901173345,148.72819699887876,0.15979723483324051,285.47597471833865,0.0169142342375545
222,61.01453375816345,2.7493396060807362,148.29700034005302,0.17946504375764302,495.0776630091779,0.024056575874068675
223,28.682367191314697,2.285749316215515,149.52802307128906,0.16982893973588944,315.4705494256604,0.02010013245614481
224,32.43182898604351,2.313939152420431,148.63337442149287,0.18593283337743385,326.79961255051205,0.022600189737672378
225,34.53956592899479,2.4495866070054984,148.44001895434235,0.17871804065900307,385.38086340552354,0.022001519416101636
226,27.33826611536305,2.2616361386892274,150.21242355718846,0.22507013326011052,326.0836208396145,0.018134261601896295
227,26.97229110189231,2.1387900595205376,152.84427385445102,0.24119736640209175,308.86273580460187,0.017535073099530653
228,26.58982057449145,2.1164896281865926,152.42201731755182,0.2273565659729334,295.781005089248,0.01755314357676469
229,22.178219100772935,2.0360758744630236,153.8671153023739,0.23943850498071453,273.26554037394686,0.016834622642656286
230,22.745560913295535,2.052732308487316,153.8726082267342,0.2171086215383404,290.13277435310954,0.01761888683693771
231,26.35887705104452,2.0377536432843812,153.319782633177,0.18649872539328857,297.7194573164829,0.0168513834069802
232,25.27637044330696,2.1718001295993856,152.4685443035968,0.1935266541776719,312.8587051301839,0.01934162150687167
233,30.20346502559941,2.190072921718039,153.17343232689834,0.16326048942964252,353.7721366758181,0.020397567534868835
234,30.77540822318106,2.093810395038489,155.63835689660274,0.1812102271751924,308.99328924917967,0.016683907552365516
235,37.37211143473784,2.31021751380629,156.8368330001831,0.16247498042260608,355.8127662882691,0.020489433124597042
236,31.248154018236242,2.2009312985599907,156.60126760731572,0.1740927907867708,340.4242122626532,0.01898331018167992
237,23.106382824891917,2.079151026310365,156.19747072933643,0.19495936131184818,299.64919860946736,0.017572901070483357
238,40.98647113279863,2.277386199344288,156.3766659823331,0.2136265974153172,314.82708156101603,0.019755869900395788
239,36.65877684892393,2.348719178461561,155.99723576564415,0.1761076043731247,379.8096292857494,0.020160710175745982
240,10.870936173659105,2.030483759366549,158.0620563213642,0.19302077820667854,260.635651487902,0.017356842728371402
241,24.42303662337074,2.119916557341583,156.48023277105287,0.1862973055636236,323.8533955013752,0.0175258858978689
242,23.06864770756492,2.08245400914663,156.5428419475314,0.16606115894038467,294.30204321221805,0.01678581796901535
243,26.67543190836117,2.155440066034431,156.48105343446036,0.15146977054757,317.4077572227402,0.017646531449348427
244,26.038211135400665,2.072146492699782,155.4267373614841,0.1588680700192021,297.4000335978342,0.016116728844390193
245,22.195057034492493,2.104520269566112,157.52207279205322,0.1856065041696032,284.9436694938327,0.018351750277913397
246,25.559035688638687,2.0165892094373703,159.0115785598755,0.1783102690242231,261.2494362065677,0.015351841953842944
247,25.830137872371544,2.1613565431971127,158.94548283791056,0.16796321837472267,298.82173078030775,0.018248289866421387
248,31.442492610010607,2.1888675426614697,158.61127193056305,0.1721899891207958,350.1033774425859,0.017776269758053565
249,30.26908494408723,2.210590991244954,159.30549388326656,0.1901137862995172,310.60367477842385,0.018199582273458463
250,32.143322558052795,2.3043857469397078,160.776507102837,0.20608512295336373,376.19302268281285,0.01915730183734183
251,27.252741997969068,2.1826658138992094,159.28637597915974,0.20660659480602184,326.6369652847199,0.01675832906699637
252,13.926407859438942,2.037116970334734,159.2564508347284,0.19537808497746786,280.153267412042,0.015513964323626915
253,22.42238146940867,2.063369390964508,159.4919595336914,0.20896364311377208,306.98031374636054,0.017848208671886044
254,25.068517599787032,2.1127429334890273,159.69422476632255,0.19926940436874116,302.3381462197191,0.01659703742184247
255,22.417397185375815,1.9572020329927142,158.6411357678865,0.17848195370874906,261.76108731301593,0.01431427005754908
256,20.12772972862442,1.9307916814630681,160.48873614026354,0.1786195243914406,256.9630923897327,0.015464822905148744
257,26.061805604255362,2.1646898527667946,158.79638044801476,0.18855280464846794,318.652989147082,0.01800056785440252
258,24.789155077578418,2.175310841247217,158.56930541992188,0.18819151974436063,315.23025912703235,0.020336482612284892
259,27.33084390421582,2.1419950313628857,159.42546684119353,0.20772389953683137,320.39696951305245,0.0179820264732625
260,32.72685274756028,2.1873502928786484,158.35638549430237,0.20380493194047658,328.66312534932,0.01839627527942861
261,18.789828841449225,1.9960530982380025,158.06866392615245,0.19618925164666093,268.9474729322539,0.01587189420418965
262,16.497605206361456,1.929035031973426,159.2204309719712,0.21126567928203896,239.81017479724014,0.015829212563026475
263,28.62608915873063,2.1448057821163764,158.2150023044684,0.2022867032732719,339.78435065294866,0.018173126033101825
264,25.35271303653717,2.363006309668223,158.25997136433918,0.20344237958391506,365.7419432972013,0.022229300341852495
